year,VClass,comb08,cylinders,displ,drive,fuelType,trany
1986,Standard Pickup Trucks,18,6.0,2.8,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Subcompact Cars,22,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1986,Special Purpose Vehicle 2WD,13,8.0,5.2,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,13,8.0,5.2,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,13,8.0,5.2,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,15,6.0,3.7,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Subcompact Cars,19,4.0,2.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,16,6.0,3.7,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,14,6.0,3.7,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,15,6.0,3.7,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Vans,14,6.0,4.9,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,13,6.0,3.7,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,17,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,16,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Subcompact Cars,24,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,18,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Vans,14,6.0,4.9,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Special Purpose Vehicles,21,4.0,2.5,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,15,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,14,8.0,5.0,Rear-Wheel Drive,Regular,Manual 3-spd
1986,Special Purpose Vehicles,21,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Subcompact Cars,22,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,15,8.0,5.0,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Subcompact Cars,13,6.0,2.5,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Subcompact Cars,20,4.0,2.3,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,16,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,15,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Special Purpose Vehicles,22,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,12,8.0,5.0,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,13,8.0,5.7,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,17,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Special Purpose Vehicle 2WD,11,8.0,5.9,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,15,6.0,4.3,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Special Purpose Vehicles,23,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,13,8.0,5.2,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,14,8.0,5.2,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,15,6.0,4.9,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,17,6.0,4.9,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,16,6.0,4.9,Rear-Wheel Drive,Regular,Manual 3-spd
1986,Special Purpose Vehicle 2WD,12,8.0,5.2,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,20,6.0,4.9,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Subcompact Cars,24,4.0,1.8,Front-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,11,8.0,5.9,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,13,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,15,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,16,8.0,5.0,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,13,8.0,5.0,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,12,8.0,5.8,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,15,6.0,4.9,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Subcompact Cars,20,4.0,2.3,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Vans,13,6.0,4.9,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,15,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,11,8.0,5.9,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,12,8.0,5.2,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,13,8.0,5.2,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Special Purpose Vehicles,20,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,12,8.0,5.2,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,12,8.0,5.2,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,11,8.0,5.9,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,11,8.0,5.9,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,12,8.0,5.2,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,15,6.0,3.7,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,12,8.0,5.2,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Special Purpose Vehicles,23,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Subcompact Cars,25,4.0,1.8,Front-Wheel Drive,Regular,Manual 5-spd
1986,Subcompact Cars,20,4.0,2.3,Rear-Wheel Drive,Premium,Automatic 4-spd
1986,Special Purpose Vehicles,21,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,13,8.0,5.2,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,15,6.0,3.7,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,15,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Special Purpose Vehicle 2WD,19,4.0,2.2,Front-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,17,6.0,4.3,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Small Pickup Trucks,20,4.0,2.4,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Small Pickup Trucks,20,4.0,2.4,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Special Purpose Vehicles,18,4.0,2.5,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Small Pickup Trucks,26,4.0,2.4,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Special Purpose Vehicles,16,4.0,2.6,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Subcompact Cars,17,6.0,3.0,Rear-Wheel Drive,Premium,Manual 5-spd
1986,Small Pickup Trucks,21,4.0,2.0,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Special Purpose Vehicle 2WD,22,4.0,2.2,Front-Wheel Drive,Regular,Manual 4-spd
1986,Small Pickup Trucks,21,4.0,2.4,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Small Pickup Trucks,21,4.0,2.4,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Subcompact Cars,18,6.0,3.0,Rear-Wheel Drive,Premium,Automatic 4-spd
1986,Subcompact Cars,25,4.0,1.6,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Subcompact Cars,27,4.0,1.6,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Special Purpose Vehicles,17,4.0,2.6,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Small Pickup Trucks,24,4.0,2.4,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Subcompact Cars,26,4.0,1.6,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Small Pickup Trucks,21,4.0,2.0,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Small Pickup Trucks,20,4.0,2.6,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Small Pickup Trucks,18,6.0,2.8,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Small Pickup Trucks,23,4.0,1.9,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Small Pickup Trucks,25,4.0,1.9,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Vans,15,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Small Pickup Trucks,20,4.0,2.3,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Small Pickup Trucks,20,4.0,2.3,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Vans,11,8.0,5.8,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Small Pickup Trucks,21,4.0,2.3,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Small Pickup Trucks,21,4.0,2.0,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Special Purpose Vehicle 2WD,21,4.0,2.2,Front-Wheel Drive,Regular,Manual 4-spd
1986,Subcompact Cars,19,6.0,3.8,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Small Pickup Trucks,22,4.0,2.0,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Subcompact Cars,27,4.0,1.5,Front-Wheel Drive,Regular,Automatic 3-spd
1986,Small Pickup Trucks,22,4.0,2.0,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Small Pickup Trucks,21,4.0,2.3,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,16,6.0,4.9,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Small Pickup Trucks,21,4.0,2.4,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Special Purpose Vehicles,19,4.0,2.0,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Small Pickup Trucks,16,6.0,4.2,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Vans,14,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Small Pickup Trucks,19,4.0,2.6,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Small Pickup Trucks,23,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Special Purpose Vehicles,23,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Small Pickup Trucks,23,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Small Pickup Trucks,15,6.0,4.2,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,17,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,16,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Special Purpose Vehicles,20,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,17,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,16,6.0,4.3,Rear-Wheel Drive,Regular,Manual 3-spd
1986,Standard Pickup Trucks,17,6.0,4.3,Rear-Wheel Drive,Regular,Manual 3-spd
1986,Standard Pickup Trucks,16,6.0,4.3,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Subcompact Cars,24,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1986,Subcompact Cars,18,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Small Pickup Trucks,19,4.0,2.3,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Small Pickup Trucks,19,4.0,2.3,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Subcompact Cars,18,6.0,2.8,Rear-Wheel Drive,Premium,Manual 5-spd
1986,Small Pickup Trucks,20,4.0,2.4,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Special Purpose Vehicle 2WD,18,4.0,2.2,Front-Wheel Drive,Regular,Automatic 3-spd
1986,Special Purpose Vehicles,23,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Small Pickup Trucks,23,4.0,2.4,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Small Pickup Trucks,20,4.0,2.4,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Subcompact Cars,18,4.0,2.6,Rear-Wheel Drive,Premium,Manual 5-spd
1986,Subcompact Cars,18,8.0,5.0,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Small Pickup Trucks,18,4.0,2.6,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Small Pickup Trucks,23,4.0,2.3,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Small Pickup Trucks,17,6.0,2.9,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Subcompact Cars,23,4.0,2.3,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Small Pickup Trucks,18,6.0,2.9,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Subcompact Cars,19,6.0,2.8,Rear-Wheel Drive,Premium,Automatic 4-spd
1986,Small Pickup Trucks,17,4.0,2.6,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,14,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,13,8.0,5.0,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Subcompact Cars,23,4.0,1.8,Front-Wheel Drive,Regular,Automatic 3-spd
1986,Special Purpose Vehicles,16,6.0,2.8,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Subcompact Cars,23,4.0,2.2,Front-Wheel Drive,Regular,Manual 5-spd
1986,Special Purpose Vehicles,25,4.0,1.3,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Special Purpose Vehicles,25,4.0,1.3,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,10,8.0,5.9,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Subcompact Cars,22,4.0,2.0,Front-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,11,8.0,5.2,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,11,8.0,5.9,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,17,6.0,4.9,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,15,6.0,4.9,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,14,8.0,5.0,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,15,8.0,5.0,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,13,8.0,5.0,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,11,8.0,5.8,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,14,6.0,4.9,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,15,6.0,4.9,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,11,8.0,5.2,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,10,8.0,5.9,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,18,4.0,2.4,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Subcompact Cars,22,4.0,1.8,Front-Wheel Drive,Premium,Manual 5-spd
1986,Subcompact Cars,24,4.0,1.6,Front-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,17,4.0,2.4,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Special Purpose Vehicle 2WD,17,6.0,2.8,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,16,6.0,3.0,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,11,8.0,5.9,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Subcompact Cars,8,8.0,6.8,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,11,8.0,5.2,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,12,8.0,5.2,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,12,8.0,5.2,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Vans,18,6.0,3.0,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Vans,17,6.0,2.8,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,12,8.0,5.2,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,14,6.0,3.7,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,18,4.0,2.4,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Special Purpose Vehicle 2WD,22,4.0,2.5,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Subcompact Cars,19,4.0,2.2,Front-Wheel Drive,Regular,Automatic 3-spd
1986,Special Purpose Vehicles,18,4.0,2.4,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,12,8.0,5.7,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Subcompact Cars,27,4.0,1.5,Front-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,12,8.0,5.7,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,11,8.0,5.7,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Special Purpose Vehicles,17,6.0,2.8,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,14,8.0,5.0,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,20,4.0,2.5,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Subcompact Cars,20,4.0,1.7,Front-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,21,4.0,2.5,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,16,6.0,2.8,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,17,6.0,2.8,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Special Purpose Vehicle 2WD,20,4.0,2.5,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Special Purpose Vehicles,19,4.0,2.4,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,21,4.0,2.5,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Special Purpose Vehicles,16,4.0,2.4,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,12,8.0,5.0,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,14,8.0,5.0,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Subcompact Cars,18,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,14,8.0,5.0,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,13,8.0,5.0,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,11,8.0,5.8,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,15,6.0,4.3,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,15,6.0,4.3,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Subcompact Cars,24,4.0,1.6,Front-Wheel Drive,Premium,Manual 5-spd
1986,Standard Pickup Trucks,15,6.0,4.3,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Special Purpose Vehicle 2WD,20,4.0,2.5,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Subcompact Cars,21,4.0,2.5,Front-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,15,6.0,4.3,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,13,6.0,4.3,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,12,8.0,5.0,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Subcompact Cars,26,4.0,1.7,Front-Wheel Drive,Regular,Manual 5-spd
1986,Subcompact Cars,25,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,18,4.0,2.5,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,18,6.0,2.8,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,16,6.0,2.8,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Special Purpose Vehicles,23,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Subcompact Cars,24,4.0,1.6,Front-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,15,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,15,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,15,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,14,8.0,5.0,Rear-Wheel Drive,Regular,Manual 3-spd
1986,Subcompact Cars,19,4.0,2.3,Rear-Wheel Drive,Premium,Manual 5-spd
1986,Standard Pickup Trucks,15,8.0,5.0,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Subcompact Cars,25,4.0,1.8,Front-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,15,6.0,4.3,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Special Purpose Vehicles,22,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Special Purpose Vehicles,20,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Special Purpose Vehicle 2WD,17,6.0,2.8,Rear-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,15,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,16,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,12,8.0,5.0,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,16,6.0,4.3,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,17,6.0,4.3,Rear-Wheel Drive,Regular,Manual 3-spd
1986,Standard Pickup Trucks,12,8.0,5.8,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,17,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Special Purpose Vehicles,18,4.0,2.5,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,18,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,16,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,17,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,17,6.0,4.3,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Special Purpose Vehicles,20,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Subcompact Cars,19,4.0,2.6,Rear-Wheel Drive,Premium,Automatic 4-spd
1986,Standard Pickup Trucks,17,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,17,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,16,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,16,6.0,4.3,Rear-Wheel Drive,Regular,Manual 3-spd
1986,Subcompact Cars,21,4.0,1.8,Front-Wheel Drive,Regular,Automatic 3-spd
1986,Special Purpose Vehicle 2WD,13,8.0,5.2,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,17,6.0,2.8,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,13,8.0,5.7,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,23,4.0,2.5,Rear-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,12,8.0,5.0,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Vans,17,6.0,3.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,14,8.0,5.0,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,12,8.0,5.0,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,14,8.0,5.0,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,12,8.0,5.7,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Subcompact Cars,26,4.0,1.6,Front-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,12,8.0,5.7,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Special Purpose Vehicles,22,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Special Purpose Vehicles,12,8.0,5.7,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Standard Pickup Trucks,20,4.0,2.5,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1986,Subcompact Cars,29,4.0,1.6,Front-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,21,4.0,2.5,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,21,4.0,2.5,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1986,Standard Pickup Trucks,11,8.0,5.7,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,19,4.0,2.5,Rear-Wheel Drive,Regular,Automatic 3-spd
1986,Special Purpose Vehicles,20,4.0,1.8,4-Wheel or All-Wheel Drive,Regular,Automatic 3-spd
1986,Standard Pickup Trucks,15,6.0,4.3,4-Wheel or All-Wheel Drive,Regular,Manual 4-spd
1986,Standard Pickup Trucks,19,4.0,2.5,Rear-Wheel Drive,Regular,Manual 4-spd
